playerID,birthYear,birthMonth,birthDay,birthCountry,birthState,birthCity,deathYear,deathMonth,deathDay,deathCountry,deathState,deathCity,meFirst,meLast,meGiven,weight,height,bats,throws,debut,filGame,retroID,bbrefID,deathDate,birthDate
mullihe01,1862,4,17,CAN,NB,St. John,1937,11,8,USA,MA,Beverly,Henry,Mullin,Henry J.,160,69,R,,1884-06-04,1884-09-24,mullh101,mullihe01,11/8/1937,1862-04-17
munizma01,1947,12,31,P.R.,,Caguas,,,,,,,Manny,Muniz,Manuel,190,71,R,R,9/3/1971,9/17/1971,munim101,munizma01,,12/31/1947
munozan01,1999,1,16,Mexico,Siloa,Los Mochis,,,,,,,Andres,Munoz,Andres Clemente,222,74,R,R,7/12/2019,10/4/2022,munoa002,munozan01,,1/16/1999
munozar01,1982,6,21,D.R.,Valverde,Mao,,,,,,,Arnie,Munoz,Arldo Rafel,185,69,L,L,6/19/2004,9/28/2007,munoa001,munozar01,,6/21/1982
munozbo01,1968,3,3,P.R.,,Rio Piedras,,,,,,,Bobby,Munoz,Roberto,237,79,R,R,5/29/1993,10/4/2001,munob001,munozbo01,,3/3/1968
munozno01,1967,11,11,Mexico,Estado de Mexico,San Cristobal,,,,,,,Noe,Munoz,Noe,210,74,R,R,4/30/1995,5/14/1995,munon001,munozno01,,11/11/1967
munozpe01,1968,9,19,P.R.,,Ponce,,,,,,,Pedro,Munoz,Pedro Javier,170,71,R,R,9/1/1990,6/1/1996,munop001,munozpe01,,9/19/1968
munozya01,1995,1,23,D.R.,Maria Trinidad Sanchez,gua,,,,,,,Yairo,Munoz,Yairo,200,71,R,R,3/29/2018,9/25/2022,munoy001,munozya01,,1/23/1995
murakma01,1944,5,6,Japan,Yamashi,Kita Tsuru-gun,,,,,,,Masanori,Murakami,Masanori,180,72,L,L,9/1/1964,10/1/1965,muram101,murakma01,,5/6/1944
muratto01,1985,5,20,Japan,Osaka,Osaka,,,,,,,Toru,Murata,Toru,175,72,L,R,6/28/2015,6/28/2015,murat001,muratto01,,5/20/1985
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
murphla01,1857,3,17,CAN,ON,Toronto,1911,10,6,USA,IN,Indiapolis,Larry,Murphy,Patrick Lawrence,170,68,L,,1891-05-30,1891-10-06,murpl102,murphla01,10/6/1911,1857-03-17
murreiv01,1943,4,24,Pama,Bocas del Toro,Almirante,2006,10,8,USA,FL,Stuart,Ivan,Murrell,Ivan Augustus,195,74,R,R,9/28/1963,10/2/1974,murri101,murreiv01,10/8/2006,4/24/1943
muzzisi01,1998,12,27,Venezuela,Sucre,Cuma,,,,,,,Simon,Muzziotti,Simon Jose,175,73,L,L,4/11/2022,4/20/2022,muzzs001,muzzisi01,,12/27/1998
myettaa01,1977,9,26,CAN,BC,New Westminster,,,,,,,Aaron,Myette,Aaron Kenneth,195,76,R,R,9/7/1999,9/27/2004,myeta001,myettaa01,,9/26/1977
kammi01,1976,9,6,Japan,ra,ra,,,,,,,Micheal,kamura,Micheal Yoshihide,170,70,R,R,6/7/2003,7/31/2004,kam001,kammi01,,9/6/1976
kamno01,1973,7,24,Japan,Osaka,Osaka,,,,,,,Norihiro,kamura,Norihiro,205,70,R,R,4/10/2005,5/6/2005,kan001,kamno01,,7/24/1973
ranch01,1933,11,25,Cuba,La Haba,La Haba,2022,1,13,USA,FL,Miami,Cholly,ranjo,Lazaro Ramon Gonzalo,165,71,L,R,7/8/1956,9/12/1956,rag101,ranch01,1/13/2022,11/25/1933
rvaom01,1992,2,10,Venezuela,Aragua,Maracay,,,,,,,Omar,rvaez,Omar David,220,71,L,R,7/17/2016,10/4/2022,rvo001,rvaom01,,2/10/1992
varbr01,1994,12,29,P.R.,,Bayamon,,,,,,,Brian,varreto,Brian Eduardo,237,72,R,R,8/23/2020,8/25/2020,vab001,varbr01,,12/29/1994
vardi01,1984,2,9,Venezuela,Distrito Federal,Caracas,,,,,,,Dioner,varro,Dioner Favian,215,69,B,R,9/7/2004,9/30/2016,vad001,vardi01,,2/9/1984
varja01,1967,3,27,P.R.,,Bayamon,,,,,,,Jaime,varro,Jaime,210,76,R,R,6/20/1989,7/26/2000,vaj001,varja01,,3/27/1967
varju01,1934,1,9,P.R.,,Vieques,2018,1,24,USA,FL,Orlando,Julio,varro,Julio,175,72,R,R,9/3/1962,9/9/1970,vaj101,varju01,1/24/2018,1/9/1934
varos01,1984,10,2,Venezuela,Aragua,Villa de Cura,,,,,,,Oswaldo,varro,Oswaldo Ramses,200,72,R,R,9/9/2006,7/18/2010,vao001,varos01,,10/2/1984
varre01,1989,12,22,P.R.,,Caguas,,,,,,,Rey,varro,Reyldo Luis,185,70,B,R,4/24/2015,5/20/2015,var001,varre01,,12/22/1989
varti01,1970,9,12,P.R.,,Rio Piedras,,,,,,,Tito,varro,Norberto,165,70,B,R,9/6/1993,10/3/1993,vat001,varti01,,9/12/1970
varya01,1987,10,31,D.R.,San Pedro de Macoris,San Pedro de Macoris,,,,,,,Yamaico,varro,Yamaico,215,71,R,R,8/20/2010,5/28/2013,vay001,varya01,,10/31/1987
ylobo01,2000,2,21,CAN,ON,Mississauga,,,,,,,Bo,ylor,Noah Garret,205,72,L,R,10/1/2022,10/5/2022,ylb001,ylobo01,,2/21/2000
ylojo01,1997,6,22,CAN,ON,Mississauga,,,,,,,Josh,ylor,Joshua-Douglas James,250,71,L,L,5/24/2019,10/5/2022,ylj001,ylojo01,,6/22/1997
needhto01,1879,4,17,Ireland,,,1926,12,14,USA,OH,Steubenville,Tom,Needham,Thomas Joseph,180,70,R,R,5/12/1904,7/8/1914,needt101,needhto01,12/14/1926,1879-04-17
nerishe01,1989,6,14,D.R.,San Cristobal,Villa Altagracia,,,,,,,Hector,Neris,Hector,227,74,R,R,8/5/2014,10/4/2022,nerih001,nerishe01,,6/14/1989
nesbian01,1990,12,4,Venezuela,Aragua,Maracay,,,,,,,Angel,Nesbitt,Angel Ladimir,240,73,R,R,4/8/2015,6/10/2015,nesba001,nesbian01,,12/4/1990
neverdo01,1993,1,14,Lithuania,Vilnius,Vilnius,,,,,,,Dovydas,Neverauskas,Dovydas,225,75,R,R,4/24/2017,9/26/2020,neved001,neverdo01,,1/14/1993
ngoepgi01,1990,1,18,South Africa,Limpopo,Pietersburg,,,,,,,Gift,Ngoepe,Mpho' Gift,200,68,R,R,4/26/2017,5/1/2018,ngoeg001,ngoepgi01,,1/18/1990
nicasju01,1986,8,31,D.R.,Duarte,San Francisco de Macoris,,,,,,,Juan,Nicasio,Juan Ramon,250,76,R,R,5/28/2011,8/17/2020,nicaj001,nicasju01,,8/31/1986
nichoal01,1852,2,14,United Kingdom,Worcestershire,Worcester,1936,6,18,USA,NY,Richmond Hill,Al,Nichols,Alfred Henry,180,71,,,1875-04-24,1877-09-26,nicha102,nichoal01,6/18/1936,1852-02-14
nichoke01,1976,3,29,CAN,BC,Vancouver,,,,,,,Kevin,Nicholson,Kevin Rold,190,70,B,R,6/23/2000,9/3/2000,nichk001,nichode01,,3/29/1976
nichosa01,1869,4,20,Ireland,Antrim,,1937,4,19,USA,OH,Steubenville,Sam,Nicholl,Samuel Anderson,178,70,R,R,1888-10-05,1890-05-04,nichs102,nichosa01,4/19/1937,1869-04-20
nickemi01,1983,2,13,CAN,BC,Vancouver,,,,,,,Mike,Nickeas,Michael James,210,72,R,R,9/4/2010,9/10/2013,nickm001,nickemi01,,2/13/1983
nicolhu01,1858,1,1,United Kingdom,Stirling,Campsie,1921,6,27,USA,IN,Lafayette,Hugh,Nicol,Hugh N.,145,64,R,R,1881-05-03,1890-08-02,nicoh101,nicolhu01,6/27/1921,1858-01-01
nidoto01,1994,4,12,P.R.,,Guaybo,,,,,,,Tomas,Nido,Tomas Enrique,228,72,R,R,9/13/2017,10/4/2022,nidot001,nidoto01,,4/12/1994
nietoad01,1989,11,12,Cuba,La Haba,La Haba,,,,,,,Adrian,Nieto,Adrian,205,70,B,R,4/2/2014,9/26/2014,nieta001,nietoad01,,11/12/1989
nievefe01,1982,7,15,Venezuela,Carabobo,Puerto Cabello,,,,,,,Ferndo,Nieve,Ferndo Alexis,220,72,R,R,4/4/2006,7/21/2010,nievf001,nievefe01,,7/15/1982
nievejo01,1975,6,16,Venezuela,Carabobo,Guacara,,,,,,,Jose,Nieves,Jose Miguel,180,73,R,R,8/7/1998,7/29/2002,nievj002,nievejo01,,6/16/1975
nieveju01,1965,1,5,P.R.,,Santurce,,,,,,,Juan,Nieves,Juan Manuel,175,75,L,L,4/10/1986,10/2/1988,nievj001,nieveju01,,1/5/1965
nieveme01,1971,12,28,P.R.,,San Juan,,,,,,,Melvin,Nieves,Melvin,185,74,B,R,9/1/1992,9/14/1998,nievm001,nieveme01,,12/28/1971
nievewi01,1977,9,25,P.R.,,San Juan,,,,,,,Wil,Nieves,Wilbert,190,71,R,R,7/21/2002,4/29/2015,nievw001,nievewi01,,9/25/1977
nifu01,1982,11,14,Taiwan,,Pingtung County,,,,,,,Fu-Te,Ni,Fu-Te,170,72,L,L,6/29/2009,6/29/2010,ni--f001,nifu01,,11/14/1982
nilssda01,1969,12,14,Australia,Queensland,Brisbane,,,,,,,Dave,Nilsson,David Wayne,185,75,L,R,5/18/1992,10/3/1999,nilsd001,nilssda01,,12/14/1969
nishits01,1984,7,27,Japan,ra,ra,,,,,,,Tsuyoshi,Nishioka,Tsuyoshi,175,73,B,R,4/1/2011,8/8/2012,nisht001,nishits01,,7/27/1984
nivarra01,1980,2,22,D.R.,San Cristobal,San Cristobal,,,,,,,Ramon,Nivar,Ramon A.,185,70,R,R,7/30/2003,6/11/2005,nivar001,nivarra01,,2/22/1980
noblera01,1919,3,15,Cuba,,Central Hatillo,1998,5,9,USA,NY,Brooklyn,Ray,Noble,Rafael Miguel,210,71,R,R,4/18/1951,9/22/1953,noblr101,noblera01,5/9/1998,3/15/1919
noboaju01,1964,11,10,D.R.,Azua,Azua,,,,,,,Junior,Noboa,Milciades Arturo,155,70,R,R,8/22/1984,8/5/1994,noboj001,noboaju01,,11/10/1964
noesihe01,1987,1,26,D.R.,Valverde,Esperanza,,,,,,,Hector,Noesi,Hector,220,76,R,R,5/18/2011,9/27/2019,noesh001,noesihe01,,1/26/1987
nolanth01,1855,11,7,CAN,ON,Trenton,1913,5,18,USA,NJ,Paterson,The Only,Nolan,Edward Sylvester,171,68,L,R,1878-05-01,1885-10-09,nolae101,nolanth01,5/18/1913,1855-11-07
nomohi01,1968,8,31,Japan,Osaka,Osaka,,,,,,,Hideo,Nomo,Hideo,210,74,R,R,5/2/1995,4/18/2008,nomoh001,nomohi01,,8/31/1968
nomurta01,1969,1,10,Japan,Kochi,Kochi,,,,,,,Takahito,Nomura,Takahito,175,67,L,L,4/3/2002,5/15/2002,nomut001,nomurta01,,1/10/1969
norbejo01,1986,12,8,D.R.,Maria Trinidad Sanchez,gua,,,,,,,Jordan,Norberto,Jordan,195,72,L,L,4/6/2010,8/17/2012,norbj001,norbejo01,,12/8/1986
normane01,1958,5,23,D.R.,San Pedro de Macoris,San Pedro de Macoris,,,,,,,Nelson,Norman,Nelson Augusto,160,74,B,R,5/20/1978,4/29/1987,normn001,normane01,,5/23/1958
novaiv01,1987,1,12,D.R.,San Cristobal,San Cristobal,,,,,,,Ivan,Nova,Ivan Manuel,250,77,R,R,5/13/2010,8/14/2020,novai001,novaiv01,,1/12/1987
novoaro01,1979,8,15,D.R.,San Juan,Las Matas de Farfan,,,,,,,Roberto,Novoa,Roberto,200,77,R,R,7/29/2004,9/30/2006,novor002,novoaro01,,8/15/1979
nunezab01,1976,3,16,D.R.,Distrito ciol,Santo Domingo,,,,,,,Abraham,Nunez,Abraham Orlando,200,71,B,R,8/27/1997,6/8/2008,nunea001,nunezab01,,3/16/1976
nunezab02,1977,2,5,D.R.,San Cristobal,Bajos de Hai,,,,,,,Abraham,Nunez,Abraham,210,75,B,R,9/3/2002,10/3/2004,nunea002,nunezab02,,2/5/1977
nunezda01,1993,3,19,Cuba,,Las Tus,,,,,,,Darien,Nunez,Darien,205,74,L,L,7/9/2021,8/15/2021,nuned002,nunezda01,,3/19/1993
nunezed01,1963,5,27,P.R.,,Humacao,,,,,,,Ed,Nunez,Edwin,235,77,R,R,4/7/1982,5/16/1994,nunee001,nunezed01,,5/27/1963
nunezed02,1987,6,15,D.R.,Distrito ciol,Santo Domingo,,,,,,,Eduardo,Nunez,Eduardo Michelle,195,72,R,R,8/19/2010,7/26/2020,nunee002,nunezed02,,6/15/1987
nunezfr01,1977,1,18,D.R.,Maria Trinidad Sanchez,gua,,,,,,,Franklin,Nunez,Franklin,175,72,R,R,8/14/2004,6/24/2005,nunef001,nunezfr01,,1/18/1977
nunezjh01,1985,11,26,D.R.,Santiago,San Jose de las Matas,,,,,,,Jhonny,Nunez,Jhonny J.,215,75,R,R,8/2/2009,9/26/2009,nunej003,nunezjh01,,11/26/1985
nunezjo01,1964,1,13,D.R.,La Vega,Jarabacoa,,,,,,,Jose,Nunez,Jose,175,75,R,R,4/9/1987,10/1/1990,nunej001,nunezjo01,,1/13/1964
nunezjo02,1979,3,14,D.R.,Monte Cristi,Monte Cristi,,,,,,,Jose,Nunez,Jose Antonio,173,74,L,L,4/3/2001,4/1/2002,nunej002,nunezjo02,,3/14/1979
nunezle01,1982,3,15,D.R.,Monsenor Nouel,Boo,,,,,,,Juan Carlos,Oviedo,Juan Carlos,195,74,R,R,5/9/2005,7/19/2014,nunel001,nunezle01,,3/15/1982
nunezre01,1994,4,4,Venezuela,Carabobo,Valencia,,,,,,,Reto,Nunez,Reto Rafael,220,73,R,R,9/12/2016,8/20/2021,nuner001,nunezre01,,4/4/1994
nunezvl01,1975,3,15,Cuba,La Haba,La Haba,,,,,,,Vladimir,Nunez,Vladimir,235,77,R,R,9/11/1998,9/18/2009,nunev001,nunezvl01,,3/15/1975
obandsh01,1970,1,23,Pama,Bocas del Toro,Bocas del Toro,,,,,,,Sherman,Obando,Sherman Omar,215,76,R,R,4/10/1993,7/21/1997,obans001,obandsh01,,1/23/1970
obriejo02,1866,7,13,CAN,NB,St. John,1913,5,12,USA,ME,Lewiston,John,O'Brien,John Joseph,175,69,L,R,1891-07-25,1899-10-07,obrij104,o'brijo02,5/12/1913,1866-07-13
ochoaiv01,1982,12,16,Venezuela,Carabobo,Guacara,,,,,,,Ivan,Ochoa,Ivan G.,160,69,R,R,7/12/2008,9/28/2008,ochoi001,ochoaiv01,,12/16/1982
oconnda01,1868,8,11,CAN,ON,Guelph,1942,3,3,CAN,ON,Guelph,Dan,O'Connor,Daniel Cornelius,185,74,L,R,1890-06-03,1890-07-19,ocond102,o'conda01,3/3/1942,1868-08-11
oconnjo01,1872,5,16,Ireland,,,1908,5,14,USA,NH,Derry,John,O'Connell,John Joseph,170,69,,R,1891-08-22,9/20/1902,oconj101,o'conjo01,5/14/1908,1872-05-16
oconnjo02,1891,12,1,Ireland,,Cahirciveen,1982,5,30,USA,KS,Bonner Springs,Johnny,O'Connor,John Charles,,69,R,R,9/16/1916,9/16/1916,oconj105,o'conjo02,5/30/1982,1891-12-01
oconnpa02,1879,8,4,Ireland,Kerry,,1950,8,17,USA,MA,Springfield,Paddy,O'Connor,Patrick Francis,168,68,R,R,4/17/1908,7/22/1918,oconp102,o'conpa02,8/17/1950,1879-08-04
odorro01,1994,2,3,Venezuela,Zulia,Maracaibo,,,,,,,Rougned,Odor,Rougned Roberto,200,71,L,R,5/8/2014,10/5/2022,odorr001,odorro01,,2/3/1994
oelkebr01,1961,3,11,Spain,Zaragoza,Zaragoza,,,,,,,Bryan,Oelkers,Bryan Alois,192,75,L,L,4/9/1983,10/3/1986,oelkb001,oelkebr01,,3/11/1961
oeltjtr01,1983,2,28,Australia,New South Wales,Sydney,,,,,,,Trent,Oeltjen,Trent Carl Wayne,205,73,L,L,8/6/2009,9/28/2011,oeltt001,oeltjtr01,,2/28/1983
offerjo01,1968,11,8,D.R.,San Pedro de Macoris,San Pedro de Macoris,,,,,,,Jose,Offerman,Jose Antonio,150,72,B,R,8/19/1990,10/2/2005,offej001,offerjo01,,11/8/1968
ogandal01,1983,10,5,D.R.,San Pedro de Macoris,San Pedro de Macoris,,,,,,,Alexi,Ogando,Alexi,200,76,R,R,6/15/2010,5/4/2018,oga001,ogandal01,,10/5/1983
ogandcr01,1993,10,23,D.R.,Distrito ciol,Santo Domingo,,,,,,,Cristofer,Ogando,Cristofer Jesus,195,75,R,R,7/3/2022,9/25/2022,oganc001,ogandcr01,,10/23/1993
ogandne01,1989,6,3,D.R.,Distrito ciol,Santo Domingo,,,,,,,Nefi,Ogando,Nefi Ismael,230,72,R,R,9/9/2015,10/2/2016,ogann001,ogandne01,,6/3/1989
oglivbe01,1949,2,11,Pama,Colon,Colon,,,,,,,Ben,Oglivie,Benjamin Ambrosio,160,74,L,L,9/4/1971,10/5/1986,oglib001,oglivbe01,,2/11/1949
ohallgr01,1968,5,21,CAN,ON,Toronto,,,,,,,Greg,O'Halloran,Gregory Joseph,205,74,L,R,5/16/1994,8/6/1994,ohalg001,o'halgr01,,5/21/1968
oharabi01,1881,8,14,CAN,ON,Toronto,1931,6,13,USA,NJ,Jersey City,Bill,O'Hara,William Alexander,165,70,L,R,4/15/1909,5/8/1910,oharb101,o'harbi01,6/13/1931,1881-08-14
ohkato01,1976,3,18,Japan,Kyoto,Kyoto,,,,,,,Tomo,Ohka,Tomokazu,205,73,B,R,7/19/1999,10/4/2009,ohkat001,ohkato01,,3/18/1976
ohmanwi01,1977,8,13,Germany,Hesse,Frankfurt,,,,,,,Will,Ohman,William McDaniel,225,74,L,L,9/19/2000,6/27/2012,ohmaw001,ohmanwi01,,8/13/1977
ohse01,1982,7,15,South Korea,North Jeolla,Jeongeup,,,,,,,Seunghwan,Oh,Seunghwan,205,70,R,R,4/3/2016,5/30/2019,oh--s001,ohse01,,7/15/1982
ohtansh01,1994,7,5,Japan,Iwate,Oshu,,,,,,,Shohei,Ohtani,Shohei,210,76,L,R,3/29/2018,10/5/2022,ohtas001,ohtansh01,,7/5/1994
ojedami01,1975,1,29,Mexico,Sonora,Guaymas,,,,,,,Miguel,Ojeda,Miguel Arturo,230,73,R,R,5/17/2003,10/1/2006,ojedm001,ojedami01,,1/29/1975
okajihi01,1975,12,25,Japan,Kyoto,Kyoto,,,,,,,Hideki,Okajima,Hideki,195,73,L,L,4/2/2007,6/13/2013,okajh001,okajihi01,,12/25/1975
olivaed02,1996,3,6,Venezuela,Distrito Federal,Caracas,,,,,,,Edward,Olivares,Edward Daniel,190,74,R,R,7/25/2020,10/5/2022,olive001,olivaed02,,3/6/1996
olivajo01,1971,3,3,D.R.,San Pedro de Macoris,San Pedro de Macoris,1997,12,22,D.R.,San Cristobal,San Cristobal,Jose,Oliva,Jose,215,75,R,R,7/1/1994,10/1/1995,olivj002,olivajo01,12/22/1997,3/3/1971
olivaom01,1967,7,6,P.R.,,Mayaguez,,,,,,,Omar,Olivares,Omar,185,73,R,R,8/18/1990,9/28/2001,olivo001,olivaom01,,7/6/1967
olivato01,1938,7,20,Cuba,Pir del Rio,Pir del Rio,,,,,,,Tony,Oliva,Tony Pedro,175,73,L,R,9/9/1962,9/29/1976,olivt102,olivato01,,7/20/1938
olivefr01,1963,1,31,P.R.,,Santurce,,,,,,,Francisco,Oliveras,Francisco Javier,170,70,R,R,5/3/1989,10/3/1992,olivf001,olivefr01,,1/31/1963
olivehe01,1985,4,5,Cuba,,Santiago de Cuba,,,,,,,Hector,Olivera,Hector,230,74,R,R,9/1/2015,4/11/2016,olivh001,olivehe01,,4/5/1985
olivele01,1988,5,28,Venezuela,Aragua,Maracay,,,,,,,Lester,Oliveros,Lester Jesus,235,72,R,R,7/1/2011,9/28/2014,olivl001,olivele01,,5/28/1988
olivoch01,1926,3,18,D.R.,Monte Cristi,Guayubin,1977,2,3,D.R.,Monte Cristi,Guayubin,Chi-Chi,Olivo,Federico Emilio,215,74,R,R,6/5/1961,10/1/1966,olivc101,olivoch01,2/3/1977,3/18/1926
olivodi01,1919,1,22,D.R.,Monte Cristi,Guayubin,1977,2,15,D.R.,Distrito ciol,Santo Domingo,Diomedes,Olivo,Diomedes Antonio,195,73,L,L,9/5/1960,6/12/1963,olivd101,olivodi01,2/15/1977,1/22/1919
olivomi01,1978,7,15,D.R.,Monte Cristi,Villa Vasquez,,,,,,,Miguel,Olivo,Miguel Eduardo,230,72,R,R,9/15/2002,5/11/2014,olivm001,olivomi01,,7/15/1978
olmedra01,1981,5,31,Venezuela,Aragua,Maracay,,,,,,,Ray,Olmedo,Rainer Gustavo,165,71,B,R,5/25/2003,10/3/2012,olmer001,olmedra01,,5/31/1981
olmolu01,1919,8,11,P.R.,,Arecibo,2017,4,28,P.R.,,San Juan,Luis,Olmo,Luis Francisco,185,71,R,R,7/23/1943,6/6/1951,olmol101,olmolu01,4/28/2017,8/11/1919
ojo01,1996,12,31,Cuba,La Haba,La Haba,,,,,,,Jorge,O,Jorge Luis,235,72,R,R,9/7/2020,9/16/2020,o-j001,ojo01,,12/31/1996
oneilbi01,1880,1,22,CAN,NB,St. John,1920,7,20,USA,NY,Woodhaven,John,O'Neill,William John,175,71,B,R,5/7/1904,10/7/1906,oneib101,o'neibi01,7/20/1920,1880-01-22
oneilfr01,1865,,,CAN,ON,London,1892,3,7,CAN,ON,London,Fred,O'Neill,Frederick James,142,67,R,,1887-05-03,1887-05-22,oneif101,o'neifr01,1892-03-07,
oneilha01,1897,2,10,CAN,ON,Ridgetown,1969,9,5,CAN,ON,Ridgetown,Harry,O'Neill,Joseph Henry,180,72,R,R,9/15/1922,5/28/1923,oneih101,o'neiha01,9/5/1969,1897-02-10
oneilja01,1873,1,10,Ireland,Galway,Galway,1935,6,25,USA,PA,Scranton,Jack,O'Neill,John Joseph,165,70,R,R,4/21/1902,10/3/1906,oneij102,o'neija01,6/25/1935,1873-01-10
oneilmi01,1877,9,7,Ireland,,Maam,1959,8,12,USA,PA,Scranton,Mike,O'Neill,Michael Joyce,185,71,R,L,9/20/1901,10/6/1907,oneim101,o'neimi01,8/12/1959,1877-09-07
oneilti01,1860,5,15,CAN,ON,Springfield,1915,12,31,CAN,QC,Montreal,Tip,O'Neill,James Edward,167,73,R,R,1883-05-05,1892-08-30,oneit101,o'neiti01,12/31/1915,1860-05-15
oneilty01,1995,6,22,CAN,BC,Burby,,,,,,,Tyler,O'Neill,Tyler Alan,200,71,R,R,4/19/2018,9/16/2022,oneit001,oneilty01,,6/22/1995
oquenjo01,1963,7,4,P.R.,,Rio Piedras,,,,,,,Jose,Oquendo,Jose Manuel,160,70,B,R,5/2/1983,9/29/1995,oquej001,oquenjo01,,7/4/1963
ordazlu01,1975,8,12,Venezuela,Zulia,Maracaibo,,,,,,,Luis,Ordaz,Luis Javier,170,71,R,R,9/3/1997,4/3/2006,ordal001,ordazlu01,,8/12/1975
ordento01,1918,10,30,Cuba,La Haba,Guabacoa,1988,9,29,USA,FL,Miami,Tony,Orde,Antonio,158,69,R,R,10/3/1943,10/3/1943,ordet101,ordento01,9/29/1988,10/30/1918
ordonma01,1974,1,28,Venezuela,Distrito Federal,Caracas,,,,,,,Magglio,Ordonez,Magglio,215,72,R,R,8/29/1997,9/27/2011,ordom001,ordonma01,,1/28/1974
ordonre01,1971,1,11,Cuba,La Haba,La Haba,,,,,,,Rey,Ordonez,Reyldo,160,69,R,R,4/1/1996,7/17/2004,ordor001,ordonre01,,1/11/1971
orlanpa01,1985,11,1,Brazil,Sao Paulo,Sao Paulo,,,,,,,Paulo,Orlando,Paulo Roberto,215,74,R,R,4/9/2015,7/23/2018,orlap001,orlanpa01,,11/1/1985
oropeed01,1971,11,23,Cuba,,Colon,,,,,,,Eddie,Oropesa,Edilberto,215,75,L,L,4/2/2001,5/20/2004,orope001,oropeed01,,11/23/1971
,,,,,,,,,,,,,,,,,,,,,,,,,
orourfr01,1891,11,28,CAN,ON,Hamilton,1986,5,14,USA,NJ,Chatham,Frank,O'Rourke,James Francis,165,70,R,R,6/11/1912,7/28/1931,orouf101,o'roufr01,5/14/1986,1891-11-28
orrpe01,1979,6,8,CAN,ON,Richmond Hill,,,,,,,Pete,Orr,Peterson Thomas Gordon,195,73,L,R,4/5/2005,9/26/2013,orr-p001,orrpe01,,6/8/1979
ortajo01,1950,11,26,Mexico,Siloa,Mazatlan,,,,,,,Jorge,Orta,Jorge,170,70,L,R,4/15/1972,6/10/1987,ortaj001,ortajo01,,11/26/1950
ortegan01,1985,8,24,Venezuela,Miranda,Ocumare del Tuy,,,,,,,Anthony,Ortega,Anthony Yoel,185,72,R,R,4/25/2009,5/6/2009,ortea001,ortegan01,,8/24/1985
ortegbi01,1975,7,24,Cuba,La Haba,La Haba,,,,,,,Bill,Ortega,William,205,76,R,R,9/7/2001,9/28/2001,orteb001,ortegbi01,,7/24/1975
ortegjo01,1988,10,12,Venezuela,Zulia,Caja Seca,,,,,,,Jose,Ortega,Jose Antonio,190,71,R,R,6/8/2012,4/26/2014,ortej001,ortegjo01,,10/12/1988
ortegol01,1996,10,2,D.R.,Maria Trinidad Sanchez,gua,,,,,,,Oliver,Ortega,Oliver,165,72,R,R,9/8/2021,8/6/2022,orteo001,ortegol01,,10/2/1996
ortegra01,1991,5,15,Venezuela,Anzoategui,El Tigre,,,,,,,Rafael,Ortega,Rafael Angel,180,71,L,R,9/30/2012,9/13/2022,orter001,ortegra01,,5/15/1991
ortizba01,1919,12,5,Cuba,Camaguey,Camaguey,1984,3,27,Cuba,,Central Sedo,Oliverio,Ortiz,Oliverio,190,72,R,R,9/23/1944,9/27/1944,ortib101,ortizba01,3/27/1984,12/5/1919
ortizda01,1975,11,18,D.R.,Distrito ciol,Santo Domingo,,,,,,,David,Ortiz,David Americo,230,75,L,L,9/2/1997,10/2/2016,ortid001,ortizda01,,11/18/1975
ortizda02,1990,1,5,P.R.,,Caguas,,,,,,,Danny,Ortiz,Daniel,190,71,L,L,4/29/2017,5/24/2017,ortid002,ortizda02,,1/5/1990
ortizhe01,1969,10,14,P.R.,,Rio Piedras,,,,,,,Hector,Ortiz,Hector,205,72,R,R,9/14/1998,5/15/2002,ortih001,ortizhe01,,10/14/1969
ortizjo01,1947,6,25,P.R.,,Ponce,2011,1,20,P.R.,,Yabucoa,Jose,Ortiz,Jose Luis,155,69,R,R,9/4/1969,6/16/1971,ortij101,ortizjo01,1/20/2011,6/25/1947
ortizjo02,1977,6,13,D.R.,Distrito ciol,Santo Domingo,,,,,,,Jose,Ortiz,Jose Daniel,177,69,R,R,9/15/2000,9/27/2002,ortij003,ortizjo04,,6/13/1977
ortizjo05,1990,8,13,Venezuela,Distrito Federal,Caracas,,,,,,,Joe,Ortiz,Joseph,175,67,L,L,3/31/2013,9/20/2013,ortij004,ortizjo05,,8/13/1990
ortizju01,1959,10,24,P.R.,,Humacao,,,,,,,Junior,Ortiz,Adalberto,174,71,R,R,9/20/1982,8/8/1994,ortij001,ortizju01,,10/24/1959
ortizlu01,1970,5,25,D.R.,Distrito ciol,Santo Domingo,,,,,,,Luis,Ortiz,Luis Alberto,190,72,R,R,8/31/1993,9/28/1996,ortil001,ortizlu01,,5/25/1970
ortizlu03,1999,1,27,D.R.,San Pedro de Macoris,San Pedro de Macoris,,,,,,,Luis,Ortiz,Luis Leandro,240,74,R,R,9/13/2022,10/1/2022,ortil003,ortizlu03,,1/27/1999
ortizra01,1973,5,23,D.R.,Sanchez Ramirez,Cotui,,,,,,,Ramon,Ortiz,Ramon Diogenes,175,72,R,R,8/19/1999,6/2/2013,ortir002,ortizra02,,5/23/1973
