playerID,birthYear,birthMonth,birthDay,birthCountry,birthState,birthCity,deathYear,deathMonth,deathDay,deathCountry,deathState,deathCity,nameFirst,nameLast,nameGiven,weight,height,bats,throws
hernaal01,1977,5,28,P.R.,,San Juan,,,,,,,Alex,Hernandez,Alexander,190,76,L,L
hernaan01,1982,10,30,D.R.,Distrito Nacional,Santo Domingo,,,,,,,Anderson,Hernandez,Anderson Mejia,190,69,B,R
hernaar01,1992,3,2,D.R.,Distrito Nacional,Santo Domingo,,,,,,,Ariel,Hernandez,Ariel,230,76,R,R
hernaca01,1967,5,24,Venezuela,Bolivar,San Felix,,,,,,,Carlos,Hernandez,Carlos Alberto,185,71,R,R
hernaca02,1975,12,12,Venezuela,Distrito Federal,Caracas,,,,,,,Carlos,Hernandez,Carlos Eduardo,175,69,R,R
hernaca03,1980,4,22,Venezuela,Carabobo,Guacara,,,,,,,Carlos,Hernandez,Carlos Enrique,205,71,L,L
hernaca04,1997,3,11,Venezuela,Bolivar,Ciudad Guayana,,,,,,,Carlos,Hernandez,Carlos Eduardo,245,76,R,R
hernace01,1966,9,28,D.R.,Monte Plata,Yamasa,,,,,,,Cesar,Hernandez,Cesar Dario,160,72,R,R
hernace02,1990,5,23,Venezuela,Carabobo,Valencia,,,,,,,Cesar,Hernandez,Cesar Augusto,195,70,B,R
hernach01,1916,1,3,Cuba,La Habana,La Habana,1986,1,3,Cuba,La Habana,La Habana,Chico,Hernandez,Salvador Jose,195,72,R,R
hernada01,1985,5,13,USA,CA,Sacramento,,,,,,,David,Hernandez,David Jose,245,75,R,R
hernada02,1996,12,17,Venezuela,Bolivar,Ciudad Bolivar,,,,,,,Darwinzon,Hernandez,Darwinzon David,255,74,L,L
hernadi01,1984,4,8,D.R.,San Pedro de Macoris,San Pedro de Macoris,,,,,,,Diory,Hernandez,Diory,185,72,R,R
hernael01,1995,5,3,Venezuela,Miranda,Ocumare del Tuy,,,,,,,Elieser,Hernandez,Elieser Alexis,214,72,R,R
hernaen01,1949,2,12,Venezuela,Anzoategui,Valle de Guanape,2013,1,13,Venezuela,Anzoategui,El Tigre,Enzo,Hernandez,Enzo Octavio,155,68,R,R
hernaen02,1991,8,24,P.R.,,San Juan,,,,,,,Enrique,Hernandez,Enrique J.,190,71,R,R
hernaev01,1930,12,24,Cuba,La Habana,Guanabacoa,2015,12,18,USA,FL,Miami,Evelio,Hernandez,Gregorio Evelio,195,73,R,R
hernafe01,1971,6,16,D.R.,Santiago,Santiago,,,,,,,Fernando,Hernandez,Fernando,185,74,R,R
hernafe02,1986,4,8,Venezuela,Carabobo,Valencia,,,,,,,Felix,Hernandez,Felix Abraham Graham,220,75,R,R
hernafe03,1984,7,31,USA,FL,Miami,,,,,,,Fernando,Hernandez,Fernando,216,71,R,R
hernago01,1987,9,7,Venezuela,Sucre,Guiria,,,,,,,Gorkys,Hernandez,Gorkys Gustavo,196,73,R,R
hernaja01,1940,9,11,Cuba,Matanzas,Central Tinguaro,2019,10,12,USA,FL,Miami,Jackie,Hernandez,Jacinto,165,71,R,R
hernaje01,1945,1,8,P.R.,,Santurce,,,,,,,Jesus,Hernaiz,Jesus Rafael,175,74,R,R
hernaje02,1966,7,6,USA,CA,Burbank,,,,,,,Jeremy,Hernandez,Jeremy Stuart,195,77,R,R
hernajo01,1969,7,14,P.R.,,Rio Piedras,,,,,,,Jose,Hernandez,Jose Antonio,180,73,R,R
hernajo02,1996,7,6,USA,TN,Memphis,,,,,,,Jonathan,Hernandez,Jonathan,190,75,R,R
hernake01,1953,10,20,USA,CA,San Francisco,,,,,,,Keith,Hernandez,Keith,180,72,L,L
hernale01,1959,11,6,Venezuela,Miranda,Santa Lucia,,,,,,,Leo,Hernandez,Leonardo Jesus,170,71,R,R
hernali01,1975,2,20,Cuba,,Villa Clara,,,,,,,Livan,Hernandez,Eisler Livan,245,74,R,R
hernalu01,1984,6,26,Venezuela,Lara,Quibor,,,,,,,Luis,Hernandez,Luis Armando,190,70,B,R
hernama01,1961,5,7,D.R.,La Romana,La Romana,,,,,,,Manny,Hernandez,Manuel Antonio,150,72,R,R
hernama02,1992,9,6,D.R.,Santiago,Santiago,,,,,,,Marco,Hernandez,Marco Antonio,210,72,L,R
hernami01,1978,8,12,Cuba,La Habana,La Habana,,,,,,,Michel,Hernandez,Michel,215,72,R,R
hernaor01,1965,10,11,Cuba,,Villa Clara,,,,,,,Orlando,Hernandez,Orlando P.,210,74,R,R
hernaos01,1993,7,9,Venezuela,Falcon,Punto Fijo,,,,,,,Oscar,Hernandez,Oscar Eduardo,230,73,R,R
hernape01,1959,4,4,D.R.,La Romana,La Romana,,,,,,,Pete,Hernandez,Pedro Julio,160,73,R,R
hernape02,1989,4,12,Venezuela,Lara,Barquisimeto,,,,,,,Pedro,Hernandez,Pedro Michel,210,70,L,L
hernara01,1940,8,31,P.R.,,Carolina,2009,2,4,P.R.,,Carolina,Ramon,Hernandez,Ramon,165,71,B,L
hernara02,1976,5,20,Venezuela,Distrito Federal,Caracas,,,,,,,Ramon,Hernandez,Ramon Jose,220,72,R,R
hernaro01,1964,11,11,P.R.,,Santurce,,,,,,,Roberto,Hernandez,Roberto Manuel,220,76,R,R
hernaru01,1931,12,10,D.R.,Santiago,Santiago,,,,,,,Rudy,Hernandez,Rudolph Albert,185,75,R,R
hernaru02,1951,10,18,Mexico,Sonora,Empalme,,,,,,,Rudy,Hernandez,Rodolfo,150,69,R,R
hernaru03,1978,4,27,D.R.,Distrito Nacional,Santo Domingo,,,,,,,Runelvys,Hernandez,Runelvys Antonio,185,75,R,R
hernate01,1992,10,15,D.R.,Sanchez Ramirez,Cotui,,,,,,,Teoscar,Hernandez,Teoscar Jose,205,74,R,R
hernato01,1958,11,30,Venezuela,Guarico,Calabozo,,,,,,,Toby,Hernandez,Tobias Rafael,160,73,R,R
hernawi01,1954,11,14,P.R.,,Aguada,,,,,,,Willie,Hernandez,Guillermo,180,75,L,L
hernaxa01,1965,8,16,USA,TX,Port Arthur,,,,,,,Xavier,Hernandez,Francis Xavier,185,74,L,R
hernaya01,1987,10,9,Cuba,,Matanzas,,,,,,,Yadiel,Hernandez,Yadiel,188,70,L,R
hernayo01,1980,4,15,Venezuela,Bolivar,Ciudad Bolivar,,,,,,,Yoel,Hernandez,Yoel Alejandro,210,74,R,R
hernayo02,1998,5,4,Venezuela,Monagas,Maturin,,,,,,,Yonny,Hernandez,Yonny Jose,140,69,B,R
herndda01,1985,9,4,USA,FL,Panama City,,,,,,,David,Herndon,Kenneth David,200,77,R,R
herndju01,1978,9,11,USA,KS,Liberal,,,,,,,Junior,Herndon,Harry Francis,190,73,R,R
herndla01,1953,11,3,USA,MS,Sunflower,,,,,,,Larry,Herndon,Larry Darnell,190,75,R,R
hernoto01,1866,11,4,USA,MA,East Bridgewater,1902,2,4,USA,MA,New Bedford,Tom,Hernon,Thomas H.,156,67,R,R
herreal01,1979,11,5,Venezuela,Zulia,Maracaibo,,,,,,,Alex,Herrera,Alexander Jose,190,71,L,L
herrebo01,1926,7,26,Mexico,Tamaulipas,Nuevo Laredo,2007,8,23,Mexico,Mexico,Atizapan de Zaragoza,Bobby,Herrera,Procopio,184,72,R,R
herred01,1865,3,4,USA,MO,St. Louis,1936,8,1,USA,MO,St. Louis,Joseph,Herr,Joseph,179,69,R,R
herreda01,1984,10,21,USA,TX,Odessa,,,,,,,Danny,Herrera,Daniel Ray,165,66,L,L
herredi01,1994,3,3,Colombia,Bolivar,Cartagena,,,,,,,Dilson,Herrera,Dilson Jose,210,70,R,R
herreel01,1985,2,1,D.R.,San Pedro de Macoris,San Pedro de Macoris,,,,,,,Elian,Herrera,Elian,205,71,B,R
herrejo01,1942,4,8,Venezuela,Zulia,San Lorenzo,2009,10,16,Venezuela,Zulia,Lagunillas,Jose,Herrera,Jose Concepcion,165,68,R,R
herrejo02,1972,8,30,D.R.,Distrito Nacional,Santo Domingo,,,,,,,Jose,Herrera,Jose Ramon,165,72,L,L
herrejo03,1984,11,3,Venezuela,Zulia,Maracaibo,,,,,,,Jonathan,Herrera,Jonathan Alejandro,180,69,B,R
herreke01,1989,12,31,D.R.,Hermanas Mirabal,Tenares,,,,,,,Kelvin,Herrera,Kelvin De Jesus,220,70,R,R
herremi01,1897,12,19,Cuba,La Habana,La Habana,1978,2,3,Cuba,La Habana,La Habana,Mike,Herrera,Ramon,147,66,R,R
herreod01,1991,12,29,Venezuela,Anzoategui,San Jose,,,,,,,Odubel,Herrera,David Odubel,200,71,L,R
herrepa01,1934,6,16,Cuba,La Habana,Santiago de las Vegas,2005,4,28,USA,FL,Miami,Pancho,Herrera,Juan Francisco,220,75,R,R
herrero01,1995,5,3,Venezuela,Aragua,Maracay,,,,,,,Ronald,Herrera,Ronald Jose,185,71,R,R
herrero02,1992,10,16,D.R.,Distrito Nacional,Santo Domingo,,,,,,,Rosell,Herrera,Rosell Amado,180,75,B,R
herrewa01,1889,2,19,USA,MD,Rockville,1949,1,23,USA,VA,Front Royal,Walt,Herrell,Walter William,,70,,R
herreyo01,1981,4,28,Cuba,Pinar del Rio,Pinar del Rio,,,,,,,Yoslan,Herrera,Yoslan,200,74,R,R
herriar01,1906,3,10,USA,OK,Altus,1995,12,2,USA,IN,Marion,Art,Herring,Arthur L.,168,67,R,R
herribi01,1893,10,31,USA,NY,New York,1962,9,10,USA,PA,Honesdale,Bill,Herring,William Francis,185,75,R,R
herrihe01,1891,7,22,USA,AR,Danville,1964,4,22,USA,AZ,Tucson,Herb,Herring,Herbert Lee,178,71,R,R
herrile01,1880,3,4,USA,PA,Philadelphia,1965,2,11,USA,NY,Massapequa,Lefty,Herring,Silas Clarke,160,71,L,L
herrito01,1929,9,12,USA,LA,Shreveport,1999,11,29,USA,LA,Homer,Tom,Herrin,Thomas Edward,190,75,R,R
herritr01,1930,12,20,USA,OK,Tipton,2012,1,21,USA,GA,Atlanta,Troy,Herriage,William Troy,170,73,R,R
herrmch01,1987,11,24,USA,TX,Tomball,,,,,,,Chris,Herrmann,Christopher Ryan,200,72,L,R
herrmed01,1946,8,27,USA,CA,San Diego,2013,12,22,USA,CA,San Diego,Ed,Herrmann,Edward Martin,195,73,L,R
herrmfr01,1984,5,30,USA,NJ,Rutherford,,,,,,,Frank,Herrmann,Frank Joseph,220,76,L,R
herrmle01,1906,2,27,USA,IL,Steward,1972,7,3,USA,CA,Livermore,Leroy,Herrmann,Leroy George,185,70,R,R
herrmma01,1893,1,10,USA,IN,Oldenburg,1956,9,11,USA,OH,Cincinnati,Marty,Herrmann,Martin John,150,70,L,L
herrnjo01,1938,3,31,USA,VA,Hampton,2017,10,3,USA,OH,Chillicothe,John,Herrnstein,John Ellett,215,75,L,L
herrsri01,1936,11,3,USA,MO,St. Louis,,,,,,,Rick,Herrscher,Richard Franklin,187,74,R,R
herrto01,1956,4,4,USA,PA,Lancaster,,,,,,,Tom,Herr,Thomas Mitchell,175,72,B,R
hershea01,1932,5,21,USA,MD,Ebbvale,2013,3,18,USA,PA,Hanover,Earl,Hersh,Earl Walter,205,72,L,L
hershfr01,1877,12,13,USA,NY,Gorham,1949,12,15,USA,NY,Canandaigua,Frank,Hershey,Frank,175,70,,R
hershmi01,1939,10,9,USA,OH,Massillon,2012,7,1,USA,OH,Massillon,Mike,Hershberger,Norman Michael,175,70,R,R
hershor01,1958,9,16,USA,NY,Buffalo,,,,,,,Orel,Hershiser,Orel Leonard,190,75,R,R
hershwi01,1910,5,28,USA,CA,Lemoncove,1940,8,3,USA,MA,Boston,Willard,Hershberger,Willard McKee,167,70,R,R
hertwne01,1931,11,22,USA,MO,St. Louis,,,,,,,Neal,Hertweck,Neal Charles,175,73,L,L
hertzst01,1945,2,26,USA,OH,Wright Patterson AFB,,,,,,,Steve,Hertz,Stephen Allan,195,73,R,R
herzobu01,1885,7,9,USA,MD,Baltimore,1953,9,4,USA,MD,Baltimore,Buck,Herzog,Charles Lincoln,160,71,R,R
herzowh01,1931,11,9,USA,IL,New Athens,,,,,,,Whitey,Herzog,Dorrel Norman Elvert,182,71,L,L
heskejo01,1959,2,15,USA,NY,Lackawanna,,,,,,,Joe,Hesketh,Joseph Thomas,170,74,L,L
hessda01,1993,7,10,USA,FL,Pembroke Pines,,,,,,,David,Hess,David James,215,73,R,R
hessege01,1895,1,18,USA,PA,Philadelphia,1980,2,18,USA,PA,Rydal,George,Hesselbacher,George Edward,175,74,R,R
hesslke01,1989,3,15,USA,DC,Washington,,,,,,,Keith,Hessler,Keith Alexander,244,76,L,L
hessmmi01,1978,3,5,USA,CA,Fountain Valley,,,,,,,Mike,Hessman,Michael Steven,215,77,R,R
hessot01,1878,10,10,Switzerland,,Berne,1926,2,25,USA,AZ,Tucson,Otto,Hess,Otto C.,170,73,L,L
hessto01,1875,8,15,USA,NY,Brooklyn,1945,12,15,USA,NY,Albany,Tom,Hess,Thomas Joseph,157,67,,R
hestejo01,1983,9,14,USA,GA,Atlanta,,,,,,,John,Hester,John Graves,235,76,R,R
hestela01,1878,6,9,USA,NJ,Newark,1943,9,22,USA,NJ,Bloomfield,Larry,Hesterfer,Lawrence,145,68,R,L
hestoch01,1988,4,10,USA,FL,Palm Bay,,,,,,,Chris,Heston,Christopher L.,195,75,R,R
hetkijo01,1922,5,12,USA,KS,Leavenworth,2019,1,10,USA,OH,Parma,Johnny,Hetki,John Edward,202,73,R,R
hetligu01,1885,11,21,USA,MO,St. Louis,1962,10,13,USA,KS,Wichita,Gus,Hetling,August Julius,165,70,R,R
hetzeer01,1963,9,25,USA,LA,Crowley,,,,,,,Eric,Hetzel,Eric Paul,175,75,R,R
heubege01,1849,6,20,Germany,,,1896,1,22,USA,PA,Philadelphia,George,Heubel,George A.,178,71,,
heuerco01,1996,7,3,USA,MT,Missoula,,,,,,,Codi,Heuer,Codi Dalton,200,77,R,R
heussed01,1909,5,7,USA,UT,Salt Lake County,1956,3,1,USA,CO,Aurora,Ed,Heusser,Edward Burlton,187,72,B,R
hevinjo01,1896,4,29,USA,KY,Covington,1968,12,24,USA,NC,Salisbury,Johnnie,Heving,John Aloysius,175,72,R,R
hevinjo02,1900,9,2,USA,KY,Covington,1970,4,11,USA,KY,Covington,Joe,Heving,Joseph William,185,73,R,R
hewetwa99,1861,,,USA,DC,Washington,1944,10,7,USA,DC,Washington,Walter,Hewett,Walter Franklin,,,,
hewitja01,1870,6,6,USA,WV,Maidsville,1959,5,15,USA,WV,Morgantown,Jake,Hewitt,Charles Jacob,150,67,L,L
heydegr01,1952,1,2,USA,CA,Carmel,,,,,,,Greg,Heydeman,Gregory George,180,72,R,R
heydomi01,1874,7,15,USA,MO,,1913,10,13,USA,IN,Indianapolis,Mike,Heydon,Marion Edward,155,70,L,R
heywaja01,1989,8,9,USA,NJ,Ridgewood,,,,,,,Jason,Heyward,Jason Alias,240,77,L,L
hiattja01,1942,7,27,USA,CA,Bakersfield,,,,,,,Jack,Hiatt,Jack E.,190,74,R,R
hiattph01,1969,5,1,USA,FL,Pensacola,,,,,,,Phil,Hiatt,Philip Farrell,200,75,R,R
hibbagr01,1964,9,13,USA,LA,New Orleans,,,,,,,Greg,Hibbard,James Gregory,180,72,L,L
hibbajo01,1864,12,2,USA,IL,Chicago,1937,11,17,USA,CA,Hollywood,John,Hibbard,John Denison,,,,L
hibbsji01,1944,9,10,USA,OR,Klamath Falls,,,,,,,Jim,Hibbs,James Kerr,190,72,R,R
hickebr01,1963,10,13,USA,MN,Bemidji,,,,,,,Bryan,Hickerson,Bryan David,195,74,L,L
hickeed01,1872,8,18,USA,OH,Cleveland,1941,3,25,USA,WA,Tacoma,Eddie,Hickey,Edward Arthur,,,,
hickeja01,1881,11,3,USA,MN,Minneapolis,1941,12,28,USA,WA,Seattle,Jack,Hickey,John William,170,70,R,L
hickeji01,1920,10,22,USA,MA,North Abington,1997,9,20,USA,CT,Manchester,Jim,Hickey,James Robert,204,73,R,R
hickeke01,1956,2,25,USA,IL,Chicago,2012,5,16,USA,IL,Chicago,Kevin,Hickey,Kevin John,170,73,L,L
hickemi01,1871,12,25,USA,MA,Chicopee,1918,6,11,USA,MA,Springfield,Mike,Hickey,Michael Francis,150,70,R,R
hickmch01,1876,5,4,USA,PA,Taylortown,1934,4,19,USA,WV,Morgantown,Charlie,Hickman,Charles Taylor,180,69,R,R
hickmer01,1856,,,USA,IL,East St. Louis,1891,11,19,USA,IL,East St. Louis,Ernie,Hickman,Ernest P.,,,,
hickmje01,1939,2,18,USA,LA,Lecompte,,,,,,,Jesse,Hickman,Jesse Owens,186,74,R,R
hickmji01,1892,5,19,USA,TN,Union City,1958,12,30,USA,NY,Brooklyn,Jim,Hickman,David James,170,67,R,R
hickmji02,1937,5,10,USA,TN,Henning,2016,6,25,USA,TN,Jackson,Jim,Hickman,James Lucius,192,75,R,R
hicksaa01,1989,10,2,USA,CA,San Pedro,,,,,,,Aaron,Hicks,Aaron Michael,205,73,B,R
hicksbr01,1985,9,14,USA,TX,Houston,,,,,,,Brandon,Hicks,Brandon Ryan,215,74,R,R
hicksbu01,1927,2,15,USA,CA,Belvedere,2014,12,8,USA,UT,St. George,Buddy,Hicks,Clarence Walter,170,70,B,R
hicksji01,1939,5,18,USA,MS,Claiborne County,2020,10,29,USA,TX,Missouri City,Jim,Hicks,James Edward,205,75,R,R
hicksjo01,1933,4,7,USA,VA,Ivy,,,,,,,Joe,Hicks,William Joseph,180,72,L,R
hicksjo02,1989,8,31,USA,VA,Richmond,,,,,,,John,Hicks,John Austin,230,74,R,R
hicksjo03,1996,9,6,USA,TX,Houston,,,,,,,Jordan,Hicks,Jordan McKinley,220,74,R,R
hicksna01,1845,4,19,USA,NY,Hempstead,1907,4,21,USA,NJ,Hoboken,Nat,Hicks,Nathan Woodhull,186,73,R,R
hidalri01,1975,6,28,Venezuela,Distrito Federal,Caracas,,,,,,,Richard,Hidalgo,Richard Jose,220,75,R,R
hietpjo01,1979,5,1,USA,WI,Appleton,,,,,,,Joe,Hietpas,Joseph Carl,220,75,R,R
higasky01,1990,4,20,USA,CA,Huntington Beach,,,,,,,Kyle,Higashioka,Kyle Harris,202,73,R,R
higbeki01,1915,4,8,USA,SC,Columbia,1985,5,6,USA,SC,Columbia,Kirby,Higbe,Walter Kirby,190,71,R,R
higbema01,1901,8,16,USA,KY,Louisville,1968,4,7,USA,IN,DePauw,Mahlon,Higbee,Mahlon Jesse,165,71,R,R
higby01,,,,,,,,,,,,,,Higby,,,,,
higdobi01,1924,4,27,USA,AL,Camp Hill,1986,4,30,USA,MS,Pascagoula,Bill,Higdon,William Travis,193,73,L,R
higgibi01,1859,12,4,USA,DE,Camden,1919,4,25,USA,DE,Farnhurst,Bill,Higgins,William Edward,155,69,,R
higgibo01,1886,9,23,USA,TN,Fayetteville,1941,5,25,USA,TN,Chattanooga,Bob,Higgins,Robert Stone,176,68,R,R
higgibo02,1970,8,18,USA,PA,Philadelphia,,,,,,,Bobby,Higginson,Robert Leigh,180,71,L,R
higgide01,1939,8,4,USA,MO,Jefferson City,,,,,,,Dennis,Higgins,Dennis Dean,180,75,R,R
higgied01,1888,3,18,USA,IL,Nevada,1959,2,14,USA,IL,Elgin,Eddie,Higgins,Thomas Edward,174,72,R,R
higgiir01,1882,4,26,USA,NE,Homer,1959,6,13,USA,WA,Seattle,Irv,Higginbotham,Irving Clinton,196,73,R,R
higgike01,1967,1,22,USA,CA,San Gabriel,,,,,,,Kevin,Higgins,Kevin Wayne,175,71,L,R
higgima01,1963,7,9,USA,FL,Miami,2017,3,22,USA,GA,Duluth,Mark,Higgins,Mark Douglas,210,74,R,R
higgipi01,1909,5,27,USA,TX,Red Oak,1969,3,21,USA,TX,Dallas,Pinky,Higgins,Michael Franklin,185,73,R,R
higgipj01,1993,5,10,USA,CT,Bridgeport,,,,,,,P. J.,Higgins,Patrick James,195,70,R,R
highadi01,1851,7,24,United Kingdom,Suffolk,Ipswich,1905,3,18,USA,IL,Chicago,Dick,Higham,Richard,171,68,L,R
highan01,1897,11,21,USA,IL,Ava,1981,2,22,USA,OH,Sylvania,Andy,High,Andrew Aird,155,66,L,R
highch01,1898,12,1,USA,IL,Ava,1960,9,11,USA,OR,Oak Grove,Charlie,High,Charles Edwin,170,69,L,R
highed01,1873,10,26,USA,MD,Baltimore,1926,2,20,USA,MD,Baltimore,Ed,High,Edward Thomas,,,,L
highhu01,1887,10,24,USA,PA,Pottstown,1962,11,16,USA,MO,St. Louis,Hugh,High,Hugh Jenkin,155,67,L,L
higuete01,1957,11,9,Mexico,Sinaloa,Los Mochis,,,,,,,Teddy,Higuera,Teodoro Valenzuela,178,70,B,L
hilanjo01,1860,9,,USA,CT,Baltic,1901,4,10,USA,PA,Philadelphia,John,Hiland,John William,165,68,L,L
hilchwh01,1909,2,28,USA,IL,Chicago,1962,11,21,USA,MN,Minneapolis,Whitey,Hilcher,Walter Frank,174,72,R,R
hilde01,,,,,,,,,,,,,,Hillebrand,,,,,
hildege01,1878,9,6,USA,CA,San Francisco,1960,5,30,USA,CA,Reseda,George,Hildebrand,George Albert,170,68,R,R
hildeor01,1907,4,7,USA,IN,Indianapolis,1977,9,8,USA,IN,Southport,Oral,Hildebrand,Oral Clyde,175,75,R,R
hildepa01,1884,12,23,USA,OH,Shauck,1960,1,25,USA,OH,North Canton,Palmer,Hildebrand,Palmer Marion,170,70,R,R
hildetr01,1990,12,15,USA,CA,Mountain View,,,,,,,Trevor,Hildenberger,Trevor Sean,205,74,R,R
hilgeto01,1942,3,10,USA,IA,Clinton,2021,3,25,USA,IA,Iowa City,Tom,Hilgendorf,Thomas Eugene,187,73,B,L
hiljuer01,1972,12,25,USA,CA,Panorama City,,,,,,,Erik,Hiljus,Erik Kristian,230,77,R,R
hillaa01,1982,3,21,USA,CA,Visalia,,,,,,,Aaron,Hill,Aaron Walter,200,71,R,R
hillbe01,1864,8,24,USA,IL,Kewanee,1934,10,22,USA,IA,Cedar Rapids,Belden,Hill,Belden L.,170,70,R,R
hillbi01,1874,8,2,USA,TN,Chattanooga,1938,1,28,USA,OH,Cincinnati,Bill,Hill,William Cicero,201,73,L,L
hillbo01,1978,4,3,USA,CA,San Jose,,,,,,,Bobby,Hill,William Robert,175,70,B,R
hillca01,1895,10,1,USA,MN,Royalton,1990,1,1,USA,IN,Indianapolis,Carmen,Hill,Carmen Proctor,180,73,R,R
hillca02,1994,5,24,USA,OK,Oklahoma City,,,,,,,Cam,Hill,Cameron Price,200,73,R,R
hillda01,1937,11,11,USA,LA,New Orleans,2018,10,16,USA,FL,Lakeland,Dave,Hill,David Burnham,170,74,R,L
hillde01,1995,12,30,USA,IA,Des Moines,,,,,,,Derek,Hill,Derek Jerome,190,74,R,R
hilldo01,1960,11,12,USA,CA,Pomona,,,,,,,Donnie,Hill,Donald Earl,160,70,B,R
hillech01,1934,10,1,USA,IL,Johnsburg,2004,10,20,USA,FL,St. Pete Beach,Chuck,Hiller,Charles Joseph,170,71,L,R
hilleed01,1879,6,17,USA,OH,Cleveland,1956,11,14,USA,OH,Cleveland,Ed,Hilley,Edward Garfield,170,70,R,R
hillefr01,1920,7,13,USA,NJ,Irvington,1987,1,10,USA,PA,West Chester,Frank,Hiller,Frank Walter,200,72,R,R
hilleho01,1879,10,10,USA,IL,Freeport,1974,1,20,USA,CA,Elsinore,Homer,Hillebrand,Homer Hiller Henry,165,68,R,L
hilleho02,1893,5,12,USA,PA,East Mauch Chunk,1956,12,27,USA,PA,Lehighton,Hob,Hiller,Harvey Max,162,68,R,R
hillejo01,1943,4,8,CAN,ON,Toronto,,,,,,,John,Hiller,John Frederick,185,73,R,L
hillesh01,1964,8,21,USA,CA,Dos Palos,,,,,,,Shawn,Hillegas,Shawn Patrick,205,75,R,R
hillesh02,1975,7,27,USA,AZ,Mesa,,,,,,,Shea,Hillenbrand,Shea Matthew,200,73,R,R
hillga01,1946,11,3,USA,NC,Rutherfordton,2017,9,20,USA,NC,Charlotte,Garry,Hill,Garry Alton,195,74,R,R
hillgl01,1965,3,22,USA,CA,Santa Cruz,,,,,,,Glenallen,Hill,Glenallen,210,75,R,R
hillhe01,1891,8,19,USA,TX,Dallas,1970,9,2,USA,TX,Farmers Branch,Herbert,Hill,Herbert Lee,175,71,R,R
hillhe02,1945,10,12,USA,AL,Tuskegee,1970,12,14,Venezuela,Carabobo,Valencia,Herman,Hill,Herman Alexander,190,74,L,R
hillhu01,1879,6,21,USA,TX,Austin,1959,2,21,USA,TX,Austin,Hunter,Hill,Hunter Benjamin,,71,R,R
hillhu02,1879,7,21,USA,GA,Ringgold,1958,9,6,USA,OH,Cincinnati,Hugh,Hill,Hugh Ellis,168,71,L,R
hillima01,1901,7,23,USA,MA,Cambridge,1961,6,16,USA,MA,Cambridge,Mack,Hillis,Malcolm David,165,70,R,R
hillisa01,1994,2,21,USA,TX,Mansfield,,,,,,,Sam,Hilliard,Samuel Beauman,236,77,L,L
hillje01,1907,1,20,USA,MO,Yates,1993,8,31,USA,CA,Pasadena,Jesse,Hill,Jesse Terrill,165,69,R,R
hillje02,1977,8,8,USA,TX,Dallas,,,,,,,Jeremy,Hill,Jeremy Dee,200,71,R,R
hillke01,1965,12,14,USA,MA,Lynn,,,,,,,Ken,Hill,Kenneth Wade,200,76,R,R
hillko01,1979,3,9,USA,OK,Tulsa,,,,,,,Koyie,Hill,Koyie Dolan,205,73,B,R
hillma01,1952,2,18,USA,MO,Elsberry,,,,,,,Marc,Hill,Marc Kevin,205,75,R,R
hillmda01,1927,9,14,USA,VA,Dungannon,,,,,,,Dave,Hillman,Darius Dutton,168,71,R,R
hillmer01,1966,4,27,USA,IN,Gary,,,,,,,Eric,Hillman,John Eric,235,82,L,L
hillmi01,1965,8,22,USA,GA,Atlanta,,,,,,,Milt,Hill,Milton Giles,180,72,R,R
hillmtr99,1963,1,4,USA,TX,Amarillo,,,,,,,Trey,Hillman,Thomas Brad,170,71,R,R
hillol01,1909,10,16,USA,GA,Powder Springs,1970,9,20,USA,GA,Decatur,Oliver,Hill,Oliver Clinton,178,71,L,R
hillpe99,1882,10,12,USA,VA,Culpeper,1951,11,19,USA,NY,Buffalo,Pete,Hill,John Preston,170,69,L,R
hillre01,1893,1,20,USA,TX,Marshall,1938,8,11,USA,TX,El Paso,Cliff,Hill,Clifford Joseph,,,B,L
hillri01,1980,3,11,USA,MA,Boston,,,,,,,Rich,Hill,Richard Joseph,221,77,L,L
hillsh01,1981,4,28,CAN,ON,Mississauga,,,,,,,Shawn,Hill,Shawn Richard,180,74,R,R
hillst01,1985,3,14,USA,TX,Houston,,,,,,,Steven,Hill,Steven Douglas,200,71,R,R
hillta01,1989,3,12,USA,TN,Nashville,,,,,,,Taylor,Hill,David Taylor,230,75,R,R
hillti01,1990,2,10,USA,CA,Mission Hills,,,,,,,Tim,Hill,Timothy,200,76,R,L
hillypa01,1887,2,22,USA,OH,Fostoria,1953,7,25,USA,MO,Eureka,Pat,Hilly,William Edward,180,71,R,R
hilsech01,1864,3,23,USA,PA,Philadelphia,1918,10,31,USA,PA,Philadelphia,Charlie,Hilsey,Charles T.,180,67,,
hiltoda01,1950,9,15,USA,TX,Uvalde,2017,9,17,USA,AZ,Scottsdale,Dave,Hilton,John David,191,71,R,R
hiltoho01,1964,1,3,USA,CA,Oxnard,2011,7,12,USA,CA,Ventura,Howard,Hilton,Howard James,230,75,R,R
himesja01,1878,9,22,USA,OH,Bryan,1949,12,16,USA,IL,Joliet,Jack,Himes,John Herby,180,74,L,R
himslve99,1917,4,2,USA,MT,Plevna,2004,3,15,USA,IL,Chicago,Vedie,Himsl,Avitus Bernard,180,73,R,R
hinchaj01,1974,5,15,USA,IA,Waverly,,,,,,,A. J.,Hinch,Andrew Jay,195,73,R,R
