year,category,winner,entity
1990,SCIENTIFIC OR TECHNICAL AWARD (Technical Achievement Award),TRUE,To the ALL-UNION CINEMA AND PHOTO RESEARCH INSTITUTE (NIKFI) for continuously improving and providing 3-D presentations to Soviet motion picture audiences for the last 25 years.
1990,MEDAL OF COMMENDATION,TRUE,To Roderick T. Ryan in appreciation for outstanding service and dedication in upholding the high standards of the Academy of Motion Picture Arts and Sciences.
1990,MEDAL OF COMMENDATION,TRUE,To Don Trumbull in appreciation for outstanding service and dedication in upholding the high standards of the Academy of Motion Picture Arts and Sciences.
1990,MEDAL OF COMMENDATION,TRUE,To Geoffrey H. Williamson in appreciation for outstanding service and dedication in upholding the high standards of the Academy of Motion Picture Arts and Sciences.
1991,ACTOR IN A LEADING ROLE,TRUE,Anthony Hopkins
1991,ACTOR IN A SUPPORTING ROLE,TRUE,Jack Palance
1991,ACTRESS IN A LEADING ROLE,TRUE,Jodie Foster
1991,ACTRESS IN A SUPPORTING ROLE,TRUE,Mercedes Ruehl
1991,ART DIRECTION,TRUE,Bugsy
1991,CINEMATOGRAPHY,TRUE,JFK
1991,COSTUME DESIGN,TRUE,Bugsy
1991,DIRECTING,TRUE,The Silence of the Lambs
1991,DOCUMENTARY (Feature),TRUE,In the Shadow of the Stars
1991,DOCUMENTARY (Short Subject),TRUE,"Deadly Deception: General Electric, Nuclear Weapons and Our Environment"
1991,FILM EDITING,TRUE,JFK
1991,FOREIGN LANGUAGE FILM,TRUE,Mediterraneo
1991,MAKEUP,TRUE,Terminator 2: Judgment Day
1991,MUSIC (Original Score),TRUE,Beauty and the Beast
1991,MUSIC (Original Song),TRUE,Beauty and the Beast
1991,BEST PICTURE,TRUE,The Silence of the Lambs
1991,SHORT FILM (Animated),TRUE,Manipulation
1991,SHORT FILM (Live Action),TRUE,Session Man
1991,SOUND,TRUE,Terminator 2: Judgment Day
1991,SOUND EFFECTS EDITING,TRUE,Terminator 2: Judgment Day
1991,VISUAL EFFECTS,TRUE,Terminator 2: Judgment Day
1991,WRITING (Screenplay Based on Material Previously Produced or Published),TRUE,The Silence of the Lambs
1991,WRITING (Screenplay Written Directly for the Screen),TRUE,Thelma & Louise
1991,HONORARY AWARD,TRUE,"To Satyajit Ray, in recognition of his rare mastery of the art of motion pictures, and of his profound humanitarian outlook, which has had an indelible influence on filmmakers and audiences throughout the world."
1991,IRVING G. THALBERG MEMORIAL AWARD,TRUE,George Lucas
1991,GORDON E. SAWYER AWARD,TRUE,Ray Harryhausen
1991,SCIENTIFIC OR TECHNICAL AWARD (Scientific and Engineering Award),TRUE,"To IAIN NEIL for the optical design; ALBERT SAIKI for the mechanical design; and PANAVISION, INCORPORATED, for the concept and development of the Primo Zoom Lens for 35mm cinematography."
1991,SCIENTIFIC OR TECHNICAL AWARD (Scientific and Engineering Award),TRUE,To GEORG THOMA for the design; HEINZ FEIERLEIN and the ENGINEERING DEPARTMENT OF SACHTLER AG for the development of a range of fluid tripod heads.
1991,SCIENTIFIC OR TECHNICAL AWARD (Scientific and Engineering Award),TRUE,To HARRY J. BAKER for the design and development of the first full fluid-action tripod head with adjustable degrees of viscous drag.
1991,SCIENTIFIC OR TECHNICAL AWARD (Scientific and Engineering Award),TRUE,To GUIDO CARTONI for his pioneering work in developing the technology to achieve selectable and repeatable viscous drag modules in fluid tripod heads.
1991,SCIENTIFIC OR TECHNICAL AWARD (Scientific and Engineering Award),TRUE,"To RAY FEENEY, RICHARD KEENEY and RICHARD J. LUNDELL for the software development and adaptation of the Solitaire Film Recorder that provides a flexible, cost-effective film recording system."
1991,SCIENTIFIC OR TECHNICAL AWARD (Scientific and Engineering Award),TRUE,"To FAZ FAZAKAS, BRIAN HENSON, DAVE HOUSMAN, PETER MILLER and JOHN STEPHENSON for the development of the Henson Performance Control System."
1991,SCIENTIFIC OR TECHNICAL AWARD (Scientific and Engineering Award),TRUE,"To MARIO CELSO for his pioneering work in the design, development and manufacture of equipment for carbon arc and xenon power supplies and igniters used in motion picture projection."
1991,SCIENTIFIC OR TECHNICAL AWARD (Scientific and Engineering Award),TRUE,"To RANDY CARTWRIGHT, DAVID B. COONS, LEM DAVIS, THOMAS HAHN, JAMES HOUSTON, MARK KIMBALL, DYLAN W. KOHLER, PETER NYE, MICHAEL SHANTZIS, DAVID F. WOLF and the WALT DISNEY FEATURE ANIMATION DEPARTMENT for the design and development of the ""CAPS"" production system for feature film animation."
1991,SCIENTIFIC OR TECHNICAL AWARD (Scientific and Engineering Award),TRUE,"To GEORGE WORRALL for the design, development and manufacture of the Worrall geared camera head for motion picture production."
1991,SCIENTIFIC OR TECHNICAL AWARD (Technical Achievement Award),TRUE,"To ROBERT W. STOKER, JR., for the design and development of a cobweb gun, for applying non-toxic cobweb effects on motion picture sets with both safety and ease of operation."
1991,SCIENTIFIC OR TECHNICAL AWARD (Technical Achievement Award),TRUE,"To JAMES DOYLE for the design and development of the Dry Fogger, which uses liquid nitrogen to produce a safe, dense, low-hanging fog effects."
1991,SCIENTIFIC OR TECHNICAL AWARD (Technical Achievement Award),TRUE,"To DICK CAVDEK, STEVE HAMERSKI and OTTO NEMENZ INTERNATIONAL, INCORPORATED for the opto-mechanical design and development of the Canon/Nemenz Zoom Lens."
1991,SCIENTIFIC OR TECHNICAL AWARD (Technical Achievement Award),TRUE,To KEN ROBINGS and CLAIRMONT CAMERA for the opto-mechanical design and development of the Canon/Clairmont Camera Zoom Lens.
1991,SCIENTIFIC OR TECHNICAL AWARD (Technical Achievement Award),TRUE,To CENTURY PRECISION OPTICS for the opto-mechanical design and development of the Canon/Century Precision Optics Zoom Lens.
1991,AWARD OF COMMENDATION,TRUE,"To Pete Comandini, Richard T. Dayton, Donald Hagans and Richard T. Ryan of YCM Laboratories for the creation and development of a motion picture film restoration process using liquid gate and registration correction on a contact printer."
1991,MEDAL OF COMMENDATION,TRUE,To Richard J. Stumpf for outstanding service and dedication in upholding the high standards of the Academy of Motion Picture Arts and Sciences.
1991,MEDAL OF COMMENDATION,TRUE,To Joseph Westheimer for outstanding service and dedication in upholding the high standards of the Academy of Motion Picture Arts and Sciences.
1992,ACTOR IN A LEADING ROLE,TRUE,Al Pacino
1992,ACTOR IN A SUPPORTING ROLE,TRUE,Gene Hackman
1992,ACTRESS IN A LEADING ROLE,TRUE,Emma Thompson
1992,ACTRESS IN A SUPPORTING ROLE,TRUE,Marisa Tomei
1992,ART DIRECTION,TRUE,Howards End
1992,CINEMATOGRAPHY,TRUE,A River Runs through It
1992,COSTUME DESIGN,TRUE,Bram Stoker's Dracula
1992,DIRECTING,TRUE,Unforgiven
1992,DOCUMENTARY (Feature),TRUE,The Panama Deception
1992,DOCUMENTARY (Short Subject),TRUE,Educating Peter
1992,FILM EDITING,TRUE,Unforgiven
1992,FOREIGN LANGUAGE FILM,TRUE,Indochine
1992,MAKEUP,TRUE,Bram Stoker's Dracula
1992,MUSIC (Original Score),TRUE,Aladdin
1992,MUSIC (Original Song),TRUE,Aladdin
1992,BEST PICTURE,TRUE,Unforgiven
1992,SHORT FILM (Animated),TRUE,Mona Lisa Descending a Staircase
1992,SHORT FILM (Live Action),TRUE,Omnibus
1992,SOUND,TRUE,The Last of the Mohicans
1992,SOUND EFFECTS EDITING,TRUE,Bram Stoker's Dracula
1992,VISUAL EFFECTS,TRUE,Death Becomes Her
1992,WRITING (Screenplay Based on Material Previously Produced or Published),TRUE,Howards End
1992,WRITING (Screenplay Written Directly for the Screen),TRUE,The Crying Game
1992,JEAN HERSHOLT HUMANITARIAN AWARD,TRUE,Audrey Hepburn
1992,JEAN HERSHOLT HUMANITARIAN AWARD,TRUE,Elizabeth Taylor
1992,HONORARY AWARD,TRUE,To Federico Fellini in recognition of his place as one of the screen's master storytellers.
1992,GORDON E. SAWYER AWARD,TRUE,Erich Kaestner
1992,SCIENTIFIC AND TECHNICAL AWARD (Academy Award of Merit),TRUE,To CHADWELL O'CONNOR of the O'Connor Engineering Laboratories for the concept and engineering of the fluid-damped camera head for motion picture photography.
1992,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),TRUE,"To LOREN CARPENTER, ROB COOK, ED CATMULL, TOM PORTER, PAT HANRAHAN, TONY APODACA and DARWYN PEACHEY for the development of ""RenderMan"" software which produces images used in motion pictures from 3D computer descriptions of shape and appearance."
1992,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),TRUE,To CLAUS WIEDEMANN and ROBERT ORBAN for the design and DOLBY LABORATORIES for the development of the Dolby Labs 'Container.'
1992,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),TRUE,To KEN BATES for the design and development of the Bates Decelerator System for accurately and safely arresting the descent of stunt persons in high freefalls.
1992,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),TRUE,To AL MAYER for the camera design; IAIN NEIL and GEORGE KRAEMER for the optical design; HANS SPIRAWSKI and BILL ESLICK for the opto-mechanical design; and DON EARL for technical support in developing the Panavision System 65 Studio Sync Sound Reflex Camera for 65mm motion picture photography.
1992,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),TRUE,To DOUGLAS TRUMBULL for the concept; GEOFFREY H. WILLIAMSON for the movement design; ROBERT D. AUGUSTE for the electronic design and EDMUND M. DI GIULIO for the camera system design of the CP-65 Showscan Camera System for 65mm motion picture photography.
1992,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),TRUE,"To ARNOLD & RICHTER, OTTO BLASCHEK and the ENGINEERING DEPARTMENT OF ARRI, AUSTRIA for the design and development of the Arriflex 765 Camera System for 65mm motion picture photography."
1992,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,To IRA TIFFEN of the Tiffen Manufacturing Corporation for the production of the Ultra Contrast Filter Series for motion picture photography.
1992,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,"To ROBERT R. BURTON of Audio Rents, Incorporated, for the development of the Model S-27 4-Band Splitter/Combiner."
1992,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,To IAIN NEIL for the optical design and KAZ FUDANO for the mechanical design of the Panavision Slant Focus Lens for motion picture photography.
1992,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,"To TOM BRIGHAM for the original concept and pioneering work; and DOUGLAS SMYTHE and the COMPUTER GRAPHICS DEPARTMENT OF INDUSTRIAL LIGHT & MAGIC for the development and the first implementation in feature motion pictures of the ""MORF"" system for digital metamorphosis of high resolution images."
1992,AWARD OF COMMENDATION,TRUE,"To The International Alliance of Theatrical Stage Employees in recognition of the indispensable contributions of its members, who represent the full spectrum of artists, technicians and craftspeople, to the art of motion pictures on the occasion of the one-hundredth anniversary of the Alliance's founding."
1992,MEDAL OF COMMENDATION,TRUE,To Petro Vlahos in appreciation for outstanding service and dedication in upholding the high standards of the Academy of Motion Picture Arts and Sciences.
1993,ACTOR IN A LEADING ROLE,TRUE,Tom Hanks
1993,ACTOR IN A SUPPORTING ROLE,TRUE,Tommy Lee Jones
1993,ACTRESS IN A LEADING ROLE,TRUE,Holly Hunter
1993,ACTRESS IN A SUPPORTING ROLE,TRUE,Anna Paquin
1993,ART DIRECTION,TRUE,Schindler's List
1993,CINEMATOGRAPHY,TRUE,Schindler's List
1993,COSTUME DESIGN,TRUE,The Age of Innocence
1993,DIRECTING,TRUE,Schindler's List
1993,DOCUMENTARY (Feature),TRUE,I Am a Promise: The Children of Stanton Elementary School
1993,DOCUMENTARY (Short Subject),TRUE,Defending Our Lives
1993,FILM EDITING,TRUE,Schindler's List
1993,FOREIGN LANGUAGE FILM,TRUE,Belle Epoque
1993,MAKEUP,TRUE,Mrs. Doubtfire
1993,MUSIC (Original Score),TRUE,Schindler's List
1993,MUSIC (Original Song),TRUE,Philadelphia
1993,BEST PICTURE,TRUE,Schindler's List
1993,SHORT FILM (Animated),TRUE,The Wrong Trousers
1993,SHORT FILM (Live Action),TRUE,Black Rider (Schwarzfahrer)
1993,SOUND,TRUE,Jurassic Park
1993,SOUND EFFECTS EDITING,TRUE,Jurassic Park
1993,VISUAL EFFECTS,TRUE,Jurassic Park
1993,WRITING (Screenplay Based on Material Previously Produced or Published),TRUE,Schindler's List
1993,WRITING (Screenplay Written Directly for the Screen),TRUE,The Piano
1993,JEAN HERSHOLT HUMANITARIAN AWARD,TRUE,Paul Newman
1993,HONORARY AWARD,TRUE,"To Deborah Kerr, in appreciation for a full career's worth of elegant and beautifully crafted performances."
1993,GORDON E. SAWYER AWARD,TRUE,Petro Vlahos
1993,SCIENTIFIC AND TECHNICAL AWARD (Academy Award of Merit),TRUE,To PANAVISION for the Auto Panatar anamorphic photographic lens.
1993,SCIENTIFIC AND TECHNICAL AWARD (Academy Award of Merit),TRUE,"To MANFRED G. MICHELSON of Technical Film Systems, Incorporated, for the design and development of the first sprocket-driven film transport system for color print film processors which permits transport speeds in excess of 600 feet per minute."
1993,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),TRUE,"To MARK LEATHER, LES DITTERT, DOUGLAS SMYTHE and GEORGE JOBLOVE for the concept and development of the Digital Motion Picture Retouching System for removing visible rigging and dirt/damage artifacts from original motion picture imagery."
1993,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),TRUE,"To FRITZ GABRIEL BAUER for the design, development and manufacture of the Moviecam Compact Modular 35mm motion picture camera system."
1993,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,To WALLY MILLS for the concept; and GARY STADLER and GUSTAVE PARADA for the design of the Cinemills Lamp Protection System.
1993,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,"To GARY NUZZI, DAVID JOHNSRUD and WILLIAM BLETHEN for the design and development of the Unilux H3000 Strobe Lighting System."
1993,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,To HARRY J. BAKER for the design and development of the Ronford-Baker Metal Tripods for motion picture photography.
1993,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,To MICHAEL DORROUGH for the design and development of the compound meter known as the Dorrough Audio Level Meter.
1993,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,To DAVID DEGENKOLB for the development of a Silver Recovery Ion Exchange System to eliminate hazardous waste (silver ion) in wash water and allow recycling of this water.
1994,ACTOR IN A LEADING ROLE,TRUE,Tom Hanks
1994,ACTOR IN A SUPPORTING ROLE,TRUE,Martin Landau
1994,ACTRESS IN A LEADING ROLE,TRUE,Jessica Lange
1994,ACTRESS IN A SUPPORTING ROLE,TRUE,Dianne Wiest
1994,ART DIRECTION,TRUE,The Madness of King George
1994,CINEMATOGRAPHY,TRUE,Legends of the Fall
1994,COSTUME DESIGN,TRUE,"The Adventures of Priscilla, Queen of the Desert"
1994,DIRECTING,TRUE,Forrest Gump
1994,DOCUMENTARY (Feature),TRUE,Maya Lin: A Strong Clear Vision
1994,DOCUMENTARY (Short Subject),TRUE,A Time for Justice
1994,FILM EDITING,TRUE,Forrest Gump
1994,FOREIGN LANGUAGE FILM,TRUE,Burnt by the Sun
1994,MAKEUP,TRUE,Ed Wood
1994,MUSIC (Original Score),TRUE,The Lion King
1994,MUSIC (Original Song),TRUE,The Lion King
1994,BEST PICTURE,TRUE,Forrest Gump
1994,SHORT FILM (Animated),TRUE,Bob's Birthday
1994,SHORT FILM (Live Action),TRUE,Franz Kafka's It's a Wonderful Life
1994,SHORT FILM (Live Action),TRUE,Trevor
1994,SOUND,TRUE,Speed
1994,SOUND EFFECTS EDITING,TRUE,Speed
1994,VISUAL EFFECTS,TRUE,Forrest Gump
1994,WRITING (Screenplay Based on Material Previously Produced or Published),TRUE,Forrest Gump
1994,WRITING (Screenplay Written Directly for the Screen),TRUE,Pulp Fiction
1994,JEAN HERSHOLT HUMANITARIAN AWARD,TRUE,Quincy Jones
1994,HONORARY AWARD,TRUE,To Michelangelo Antonioni in recognition of his place as one of the cinema's master visual stylists.
1994,IRVING G. THALBERG MEMORIAL AWARD,TRUE,Clint Eastwood
1994,SCIENTIFIC AND TECHNICAL AWARD (Academy Award of Merit),TRUE,To PETRO VLAHOS and PAUL VLAHOS for the conception and development of the Ultimatte Electronic Blue Screen Compositing Process for motion pictures.
1994,SCIENTIFIC AND TECHNICAL AWARD (Academy Award of Merit),TRUE,To the EASTMAN KODAK COMPANY for the development of the Eastman EXR Color Intermediate Film 5244.
1994,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),TRUE,"To GARY DEMOS and DAN CAMERON of Information International, DAVID DiFRANCESCO and GARY STARKWEATHER of Pixar, and SCOTT SQUIRES of Industrial Light & Magic for their pioneering work in the field of film input scanning."
1994,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),TRUE,"To RAY FEENEY, WILL McCOWN and BILL BISHOP of RFX, Inc. and LES DITTERT of Pacific Data Images for their development work with area array CCD (Charge Coupled Device) film input scanning systems."
